2396	2023-10-02	0967-800	комплектование стенда	–	–	0	0	0.00	2.00	100	0	390	39	3
2397	2023-10-02	0135-16	Розробка креслення кришки напірної РН05.053.107.00 СБ	–	–	0	0	0.00	8.00	25	0	20	67	1
2398	2023-10-02	2013	Ротор Н18.37.30.00 СБ	Н18.37.30.00 СБ	Ротор	2	5	1.50	6.00	15	0	20	43	1
2399	2023-10-02	ПР0001	Консультация ИМЦ применения проточной части насоса ЦНС 720-1422-2ИМТ (зав. №№ 10, 11) для получения параметров Q=360 м3/ч, Н=1800 м	–	–	0	0	0.00	4.00	100	0	390	19	12
2400	2023-10-02	ВЗ0001	Построение характеристики насоса НМ 550-200-2М в 11 ступенчатом исполнении	–	–	0	0	0.00	4.00	100	0	100	19	7
2401	2023-10-03	ВЗ0001	Повідомленя про зміну ТИ.014482	Н18.24.31.01	Колесо рабоче	4	1	4.00	4.00	100	0	10	43	2
2402	2023-10-03	ВЗ0001	Повідомленя про зміну НЭМ.	Н18.24.31.01	Колесо рабоче	4	1	0.40	2.00	10	0	10	43	2
2403	2023-10-03	1999	заміна складу ПЗ	–	–	0	0	0.00	1.00	100	0	390	37	12
2404	2023-10-03	0438-33	комплектование стенда	–	–	0	0	0.00	8.00	100	0	390	39	3
2406	2023-10-02	2021	видача ескізів у цех	–	–	0	0	0.00	0.25	100	0	390	80	28
2407	2023-10-02	2021	Метрологична експертиза	–	–	0	0	0.00	0.25	100	0	390	80	28
2408	2023-10-02	ВЗ0001	Розробка, пидпис, узгодження службовой записки	сл-ОГТ-00423	–	1	1	1.00	1.00	100	0	1021	80	28
2409	2023-10-02	2021	Комплектація, брошюровка тп	–	–	0	0	0.00	1.25	100	0	390	80	28
2410	2023-10-02	ПР0001	лс 29	–	–	0	0	0.00	0.25	100	0	1028	80	17
2411	2023-10-02	0060-40	Внесення змін до т/п по копіях сповіщень	–	–	0	0	0.00	2.25	100	0	1026	88	15
2412	2023-10-02	0014-10	Внесення змін до т/п по копіях сповіщень	–	–	0	0	0.00	1.75	100	0	1026	88	15
2413	2023-10-02	ПР0005	Узгодження з ЧПУ вариантів обробки Плунжерів АВЗ-20Д	–	–	0	0	0.00	2.00	100	0	390	80	28
2414	2023-10-03	0438-34	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	–	–	0	0	0.00	0.75	100	0	1007	88	14
2415	2023-10-02	1978	вихід у цех,  консультація	–	–	0	0	0.00	1.50	100	0	390	80	28
2416	2023-10-03	ВЗ0001	352.23.01.03 Плунжер	352.23.01.03М2	Плунжер, версія 2	1	18	18.00	1.50	100	13	1026	80	15
2417	2023-10-03	ВЗ0001	352.23.01.04 Плунжер	352.23.01.04М2	Плунжер, версія 2	1	18	18.00	1.50	100	13	1026	80	15
2418	2023-10-02	ВЗ0001	видача креслень по сл. зап. у СІХ	–	–	0	0	0.00	0.50	100	0	390	80	28
2419	2023-10-03	ВЗ0001	352.23.01.05 Ексцентрик	352.23.01.05М2	Ексцентрик, корректировка	1	5	5.00	0.50	100	2	1026	80	28
2420	2023-10-03	ВЗ0001	352.23.01.06 Ексцентрик	352.23.01.06М2	Ексцентрик, корректировка	1	5	5.00	0.50	100	2	1026	80	28
2421	2023-10-03	1999	зменшена товщина кільця ГМ05.024.125.00 СБ	КРО.00523_23	КРО.00523_23	1	2	2.00	1.00	100	0	340	37	5
2423	2023-10-03	2014	Решение производственных вопросов	–	–	0	0	0.00	2.00	100	0	390	60	3
2424	2023-10-03	ПР0003	Разработка КД на общую раму на агрегат АВВН2-50	–	-	0	0	0.00	4.00	4	0	20	60	1
2425	2023-10-03	ПР0003	Проработка возможности изготовления сварного колеса на АВВН2-300	–	–	0	0	0.00	2.00	3	0	20	60	1
2426	2023-10-02	0941-726	разработка эксплуатационной документации	Н06.20.00.00-85 МЧ	монтажный чертеж	4	4	1.60	8.00	10	0	50	68	1
2427	2023-10-03	0135-16	розробка спеціфікації	РН05.053.100.00	Насос ЦНС 360-2000 (Q=440 мќ/ч, Н=1680 м)	1	4	1.20	1.00	30	0	20	37	1
2428	2023-10-03	0941-726	разработка эксплуатационной документации	Н06.20.00.00-85 МЧ	монтажный чертеж	4	4	1.60	8.00	10	0	50	68	1
2429	2023-10-03	0674-63	Н17.320.115.00СБ, Н17.320.118.00СБ змінена расцеховка	ТЕХ 12067	Оповіщення	1	1	1.00	1.25	100	0	1018	109	15
2430	2023-10-02	0060-39	коригування відправочної документації	–	–	0	0	0.00	8.00	100	0	390	29	11
2431	2023-10-03	ВЗ0001	Інструкція з охорони праці	ІОП №12	Інструкція з охорони праці для електрозварників	1	14	14.00	6.00	100	0	1018	109	15
2432	2023-10-03	ПР0003	видача рекомендацый та формування ПЗ на НЦН-Е 1600-100 зав.№40	–	–	0	0	0.00	8.00	100	0	360	29	13
2433	2023-10-02	ПР0003	Побудова 3-D моделі для розрахунку НМ 550-200-2М	–	–	0	0	0.00	8.00	100	0	390	18	1
2434	2023-10-03	ПР0003	Побудова 3-D моделі для розрахунку НМ 550-200-2М	–	–	0	0	0.00	8.00	100	0	390	18	1
2435	2023-10-03	ВЗ0001	Повідомленя про зміну ТИ.014483	Н18.24.31.01	Колесо рабоче	4	1	4.00	2.00	100	0	10	43	2
2436	2023-10-03	ВЗ0001	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	–	–	0	0	0.00	3.75	100	0	1007	88	14
2437	2023-10-03	1999	Опрацювання PZ, перевірка та внесення зварювальних матеріалів	–	–	0	0	0.00	2.00	100	0	1007	107	26
2438	2023-10-03	1999	Опрацювання графіка запчастин згідно сл. записки ВГК	–График з-ч №1999_PZ	–	0	0	0.00	1.25	100	0	1024	73	14
2439	2023-10-03	2015	Питання по складу замовлення згідно сложбової записк ВГК	График з-ч №2015_PZ	–	0	0	0.00	1.25	100	0	1024	73	14
2440	2023-10-03	0438-33	Опрацювання пакувальних робіт	РН17.139.000.00_PZ_0438-33	–	0	0	0.00	2.50	100	0	1024	73	14
2441	2023-10-03	0393-74	Опрацювання PZ	Н18.216.00.00_PZ_0393-74	СВТ	0	0	0.00	3.50	100	0	1036	107	26
2442	2023-10-03	0060-40	Опрацювання складу замовлення	–РН12.002.000.00-51_PZ_0060-40	–	0	0	0.00	3.00	100	0	1024	73	14
2443	2023-10-03	0674-64	формування ВУП	–Н17.320.00.00-ВУП	–Упаковка насоса ПД 1600-160-2	1	4	4.00	8.00	100	0	190	47	1
2444	2023-10-03	ПР0001	Опрацювання вх службової записки №сл-ОПр-000107 по насосу НМ10000-210	–	–	0	0	0.00	8.00	30	0	360	20	7
2445	2023-10-03	ПР0002	Розробка Patr List	Н06.29.10.00-100 PL	Насос Д 3200-33-2. Patr List	4	4	4.00	8.00	25	0	100	59	1
2446	2023-10-03	0014-10	Внесення змін до т/п по копіях сповіщень	–	–	0	0	0.00	0.50	100	0	1026	88	15
2447	2023-10-03	0060-40	Внесення змін до т/п по копіях сповіщень	–	–	0	0	0.00	1.75	100	0	1026	88	15
2448	2023-10-03	0060-39	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	РН12.002.000.00-51.001_PZ_0060	Агрегат	0	0	0.00	1.00	100	0	1007	88	14
2449	2023-10-03	786Г-136	Вуп	РН17.137.000.00-Вуп	Корегування Вуп	1	11	11.00	2.00	100	0	190	46	1
2450	2023-10-03	2015	Вуп	2015-Вуп	ВУП на графік 2015	1	3	0.45	6.00	15	0	190	46	1
2451	2023-10-03	ПР0005	доработка извещений НЭМ.57009, НЭМ.57009.2 по просьбе технологнов	–	–	0	0	0.00	8.00	80	0	120	49	12
2452	2023-10-02	0438-33	Переклад Керівництва з експлуатації	РН17.139.000.00 РЭ Э	Руководство по эксплуатации ПЭ 270-150-3	1	39	3.90	3.00	10	0	270	62	12
2453	2023-10-03	0438-33	Переклад Керівництва з експлуатації	РН17.139.000.00 РЭ Э	Руководство по эксплуатации ПЭ 270-150-3	1	39	19.50	8.00	50	0	270	62	12
2454	2023-10-04	0941-726	формування ВУП	–Н06.20.00.00-85 ВУП	–Упаковка агрегата АД 6300-80-2	1	3	1.50	8.00	50	0	170	47	1
2455	2023-10-04	0906-1695	Карточка №499_23	–	–	0	0	0.00	0.50	100	0	1028	88	17
2456	2023-10-04	0060-40	написання технології, нормування	РН12.002.235.02 С1	Щиток	0	0	0.00	4.00	100	5	1026	107	14
2457	2023-10-04	ВЗ0001	НЭМ.56808; НЭМ.56862.4; НЭМ.56497.8; НЭМ56866.4; НЭМ.56843.7;НЭМ.56953	–	–	1	1	1.00	7.50	100	0	1018	80	15
2458	2023-10-04	ВЗ0001	Інструкція з охорони праці	ІОП №142	Інструкція з охорони праці для газозварників, газорізальник.	1	12	12.00	6.00	100	0	1012	109	15
2459	2023-10-04	0533-14	ГМ17.185.41.100.01-08	ГМ17.185.41.100.01-08	кожуж	1	9	9.00	1.25	100	0	1026	109	14
2460	2023-10-04	ВЗ0001	узгодження технології виготовлення циліндра 721.2010.005	721.2010.005	Маршрут обробки циліндра 721.2010.005	1	1	1.00	4.50	100	0	1028	76	28
2461	2023-10-04	ПР0005	перевірка та подовження терміну придатності ТП в цеху №14	–	–	0	0	0.00	2.75	100	0	390	76	26
2462	2023-10-04	2014	Решение производственных вопросов	–	–	0	0	0.00	2.00	100	0	390	60	3
2463	2023-10-04	ПР0003	Разработка КД на общую раму на агрегат АВВН2-50	–	-	0	0	0.00	3.00	4	0	20	60	1
2464	2023-10-04	ПР0003	Проработка возможности изготовления сварного колеса на АВВН2-300	–	–	0	0	0.00	3.00	3	0	20	60	1
2465	2023-10-02	0135-16	перевірка та підписання креслення РН05.053.109.00СБ	–	–	0	0	0.00	0.25	100	0	390	102	26
2466	2023-10-02	0135-16	перевірка та підписання креслення РН05.053.124.00СБ	–	–	0	0	0.00	0.25	100	0	390	102	26
2467	2023-10-02	2015	опрацювання внесеного составу в систему гр.2015	–	–	0	0	0.00	0.25	100	0	390	102	28
2468	2023-10-02	0906-1695	орпацювання відступу	–	–	0	0	0.00	0.25	100	0	390	102	26
2469	2023-10-02	1999	опрацювання внесеного составу в систему гр.1999	–	–	0	0	0.00	0.25	100	0	390	102	28
2470	2023-10-02	0135-16	орпацювання	–	–	0	0	0.00	0.25	100	0	1005	102	15
2471	2023-10-02	ПР0005	діловодство	–	–	0	0	0.00	1.00	100	0	1022	102	28
2472	2023-10-02	ВЗ0001	опрацювання отчетов о результатах синхронизации данных, отчетов об интеграции з/ч , узлы без сп	–	–	0	0	0.00	1.25	100	0	390	102	28
2473	2023-10-03	ВЗ0001	опрацювання службових від ВГТ та УП	–	–	0	0	0.00	2.25	100	0	390	102	28
2474	2023-10-03	ВЗ0001	опрацювання отчетов о результатах синхронизации данных, отчетов об интеграции з/ч , узлы без сп	–	–	0	0	0.00	1.00	100	0	390	102	28
2475	2023-10-03	ВЗ0001	опрацювання внесеного составу в систему гр.2022 (Вкладиш)	–	–	0	0	0.00	0.25	100	0	390	102	28
2476	2023-09-26	0135-16	Узгодження повідомлення про зміну	НЄМ.57004	Повідомлення про зміну	0	0	0.00	3.00	30	0	250	45	11
2477	2023-10-03	ВЗ0001	опрацювання внесеного составу в систему гр.2023 (1 частина)	–	–	0	0	0.00	0.25	100	0	390	102	28
2478	2023-10-03	ВЗ0001	опрацювання внесеного составу в систему гр.2024	–	–	0	0	0.00	0.25	100	0	390	102	28
2479	2023-09-26	0135-16	Узгодження повідомлення про зміну	НЄМ.57003	Повідомлення про зміну	0	0	0.00	3.00	25	0	250	45	11
2480	2023-09-26	0135-16	Розробка креслення вставки	Н05.47.221.01	Вставка	2	1	0.40	2.00	20	0	10	45	1
2481	2023-09-27	0135-16	Узгодження повідомлення про зміну	НЄМ.57005	Повідомлення про зміну	0	0	0.00	2.00	95	0	250	45	11
2482	2023-09-27	0135-16	Розробка креслення вставки	Н05.47.221.01	Вставка	2	1	0.40	4.00	20	0	10	45	1
2483	2023-09-27	0135-16	Узгодження креслення	РН05.053.109.00 СБ	Подушка Складальне креслення	4	1	0.80	2.00	20	0	10	45	11
2484	2023-09-29	0135-16	Розробкаспецифікації	РН18.053.109.00	Подушка	1	1	0.13	1.00	13	0	160	45	1
2485	2023-09-29	0135-16	Розробка креслення вставки	Н05.47.221.01	Вставка	2	1	0.80	4.00	40	0	10	45	1
2486	2023-09-29	0135-16	Розробка креслення комплекту виробів для транспортування	РН05.053.450.00 СБ	Комплект виробів для транспортування	8	1	1.20	3.00	15	0	20	45	1
2487	2023-10-02	0135-16	Розробка креслення комплекту виробів для транспортування	РН05.053.450.00 СБ	Комплект виробів для транспортування	8	1	0.40	4.00	5	0	20	45	1
2488	2023-10-02	0135-16	Розробка креслення вставки	Н05.47.221.01	Вставка	2	1	0.40	3.00	20	0	10	45	1
2489	2023-10-02	0135-16	Узгодження повідомлення про зміну	НЄМ.57003	Повідомлення про зміну	0	0	0.00	1.00	100	0	250	45	11
2490	2023-10-03	0135-16	Узгодження креслення	Н05.47.221.01	Подушка Складальне креслення	4	1	4.00	3.00	100	0	10	45	11
2491	2023-10-03	0135-16	Узгодження документа в системі Серч	Н05.47.221.01	Вставка	2	1	2.00	1.00	100	0	10	45	12
2492	2023-10-03	0135-16	Узгодження документа в системі Серч	НЄМ.57003	Повідомлення про зміну	0	0	0.00	1.00	100	0	250	45	12
2493	2023-10-03	0135-16	Узгодження документа в системі Серч	НЄМ.57004	Повідомлення про зміну	0	0	0.00	1.00	100	0	250	45	12
2494	2023-10-03	0135-16	Узгодження документа в системі Серч	РН05.053.109.00 СБ	Подушка	4	1	4.00	1.00	100	0	10	45	12
2495	2023-10-03	0135-16	Узгодження документа в системі Серч	РН05.053.109.00	Подушка	1	1	1.00	1.00	100	0	160	45	12
2496	2023-10-04	0438-33	Переклад Керівництва з експлуатації	РН17.139.000.00 РЭ Э	Руководство по эксплуатации ПЭ 270-150-3	1	39	11.70	8.00	30	0	270	62	12
2497	2023-10-04	0135-16	Розробка креслення комплекту виробів для транспортування	РН05.053.450.00 СБ	Комплект виробів для транспортування	8	1	0.80	8.00	10	0	20	45	1
2498	2023-10-04	ПР0001	Опрацювання вх службової записки №сл-ОПр-000107 по насосу НМ10000-210	–	–	0	0	0.00	6.00	50	0	360	20	7
2499	2023-10-04	ПР0002	розробка єскізів для УВЄД сз №00120 від 29.09.23 р.	Н18.112.20.01, Н18.112.10.33	–	0	0	0.00	8.00	50	0	90	49	12
2500	2023-10-04	ПР0004	Розрахунок результатів випробувань Д 2000-21б-2 №800	–	–	0	0	0.00	2.00	100	0	100	20	3
2501	2023-10-04	0060-40	Питання по складу замовлення  цеха №3, (метізи)	–РН12.002.000.00-51_PZ_0060-40	–	0	0	0.00	0.75	100	0	1024	73	14
2502	2023-10-04	0438-33	Опрацювання пакувальних робіт	РН17.139.000.00_PZ_0438-33	–	0	0	0.00	2.50	100	0	1024	73	14
2503	2023-10-04	ВЗ0001	Питання по складу замовленнь цеха №3, (метізи) ПЗ_ДЕЗ_	–	–	0	0	0.00	4.75	100	0	1024	73	28
2504	2023-10-02	ВЗ0001	Переклад стандарту	API 686	Раздел 4 – Фундаменты	1	19	19.00	8.00	100	0	330	61	12
2505	2023-10-04	ПР0002	Розробка Patr List	Н06.29.10.00-100 PL	Насос Д 3200-33-2. Patr List	4	4	4.00	8.00	25	0	100	59	1
2506	2023-10-04	0135-16	проработка вопроса испытания насоса на стенде №1	–	–	0	0	0.00	8.00	100	0	390	39	3
2507	2023-10-03	0135-16	Розробка креслення кришки напірної РН05.053.107.00 СБ	–	–	0	0	0.00	8.00	40	0	20	67	1
2508	2023-10-04	0135-16	Розробка креслення кришки напірної РН05.053.107.00 СБ	–	–	0	0	0.00	8.00	55	0	20	67	1
2509	2023-10-04	ВЗ0001	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	Нагальні графіки з/ч та виробничі склади, які неможливо обрати	–	0	0	0.00	7.00	100	0	1007	88	14
2510	2023-10-05	0060-40	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	РН12.002.000.00-51_PZ_0060-40	Агрегат	0	0	0.00	1.50	100	0	1007	88	14
2511	2023-10-02	ВЗ0001	Переклад стандарту API 686	API_686_2009	Раздел 6 - Трубопроводы	0	63	0.00	6.00	3	0	330	63	12
2512	2023-10-02	0438-33	Переклад паспорта на агрегат електронасосний АПЭ 270-150-3	РН17.139.000.00 ПС Э.DOC	Паспорт	1	24	2.40	2.00	10	0	330	63	12
2513	2023-10-03	0438-33	Переклад паспорта на агрегат електронасосний АПЭ 270-150-3	РН17.139.000.00 ПС Э.DOC	Паспорт	0	0	0.00	8.00	90	0	330	63	12
2514	2023-10-04	0438-33	Переклад РЭ на агрегат електронасосний АПЭ 270-150-3	РН17.139.000.00 РЭ Э.DOC	Керівництво з експлуатації (РЭ)	1	42	10.50	8.00	25	0	330	63	12
2515	2023-10-05	0438-33	Переклад РЭ на агрегат електронасосний АПЭ 270-150-3	РН17.139.000.00 РЭ Э.DOC	Керівництво з експлуатації (РЭ)	1	42	3.36	3.00	8	0	330	63	12
2516	2023-10-05	786Г-137	Карточка №500_23	–	–	0	0	0.00	0.25	100	0	1028	88	17
2517	2023-10-02	ПР0003	Перевірка  актуальності  державних стандартів	–	–	0	0	0.00	8.00	100	0	390	33	12
2518	2023-10-03	ПР0003	Перевірка  актуальності  державних стандартів	–	–	0	0	0.00	8.00	100	0	390	33	12
2519	2023-10-04	ПР0003	Перевірка  актуальності  державних стандартів	–	–	0	0	0.00	8.00	100	0	390	33	12
2520	2023-10-03	0438-33	Переклад складального креслення	РН17.054.100.00 СБ	Насос ПЭ 270-150-3 Складальне креслення	8	10	80.00	8.00	100	0	20	61	12
2521	2023-10-04	0438-33	Перевірка перекладу	РН17.139.000.00 ПС	Насос ПЭ 270-150-3 Паспорт	1	24	24.00	8.00	100	0	260	61	12
2522	2023-10-03	0135-16	Підготовка рекомендацій	–	–	0	0	0.00	5.00	100	0	390	37	12
2523	2023-10-03	ПР0005	Анализ испытаний насосов с проточной частью ЦНС 240 и ПЭ 240 на зависимость изменения КПД от количества ступеней	–	–	0	0	0.00	8.00	100	0	390	19	12
2524	2023-10-04	1999	внесення складу 2022 - ЗапЧастин	–	–	0	0	0.00	2.00	100	0	390	37	12
2525	2023-10-04	1999	внесення складу 2023 - ЗапЧастин	–	–	0	0	0.00	2.00	100	0	390	37	12
2526	2023-10-04	1999	внесення складу 2024 - ЗапЧастин	–	–	0	0	0.00	2.00	100	0	390	37	12
2527	2023-10-04	0135-16	Підготовка рекомендацій	–	–	0	0	0.00	2.00	100	0	390	37	12
2528	2023-10-05	ВЗ0001	опрацювання сповіщення 26417	НЕМ.57016	Сповіщення про коригування документації	1	1	1.00	5.25	100	0	1018	76	18
2529	2023-10-05	ВЗ0001	коригування ТП ОГТ КсВ 1250-45 по сповіщенню 26417	–	–	0	0	0.00	1.00	100	0	390	76	28
2530	2023-10-05	ВЗ0001	Повідомленя про зміну НЭМ.57015	Н18.24.31.01	Колесо рабоче	1	2	1.60	8.00	80	0	10	43	2
2531	2023-10-05	ВЗ0001	опрацювання сповіщення 26416	–	–	0	0	0.00	1.25	100	0	390	76	28
2532	2023-10-05	2014	Решение производственных вопросов	–	–	0	0	0.00	2.00	100	0	390	60	3
2533	2023-10-05	ПР0003	Разработка КД на общую раму на агрегат АВВН2-50	–	-	0	0	0.00	4.00	4	0	20	60	1
2534	2023-10-05	ПР0003	Проработка возможности изготовления сварного колеса на АВВН2-300	–	–	0	0	0.00	2.00	1	0	20	60	1
2535	2023-10-05	ВЗ0001	НЭМ.50334.9	ТП мех. раб. ц.1 №01007.01141.23742	Вкладыши, заготовка - прокат	1	350	350.00	7.75	100	0	1018	80	15
2536	2023-10-05	ПР0002	розробка эскизов	Н18.112.20.01, Н18.112.10.33	–	0	0	0.00	8.00	50	0	90	49	12
2537	2023-10-05	ВЗ0001	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	Нагальні графіки з/ч та виробничі склади, які неможливо обрати	–	0	0	0.00	6.00	100	0	1007	88	14
2538	2023-10-05	ПР0003	Перевірка  актуальності  державних стандартів	–	–	0	0	0.00	8.00	100	0	390	33	12
2539	2023-10-05	0438-33	Переклад технічних вимог, специфікаціі та складального креслення на ротор агрегату АПЭ 270-150-3	СП, СБ, ТТ	РН17.054.101.00 СБ, РН17.054.101.00 СБ Э (ТТ)	1	4	4.00	5.00	100	0	330	63	12
2540	2023-10-05	0135-16	проработка вопроса испытания насоса на стенде №1	–	–	0	0	0.00	4.00	100	0	390	39	3
2541	2023-10-05	0438-33	комплектование стенда	–	–	0	0	0.00	4.00	100	0	390	39	3
2542	2023-10-05	0135-16	Розробка креслення комплекту виробів для транспортування	РН05.053.450.00 СБ	Комплект виробів для транспортування	8	1	0.80	7.00	10	0	20	45	1
2543	2023-10-05	ПР0002	Определения располагаемого кавитационного запаса системы работы насосов Д 6300-80-2 и Д 4000-95а-2 на станции Кривого Рога	–	–	0	0	0.00	8.00	70	0	460	19	7
2544	2023-10-05	0135-16	Коректування повідомлення про змвну	НЄМ.57003	Повідомлення про зміну	0	0	0.00	1.00	100	0	250	45	12
2545	2023-10-05	0941-727	Аналіз можливих величин дисбалансу робочого колеса	–	–	0	0	0.00	2.00	100	0	390	18	3
2546	2023-10-05	ПР0003	Побудова 3-D моделі для розрахунку НМ 550-200-2М	–	–	0	0	0.00	6.00	100	0	390	18	1
2547	2023-10-05	1999	зміна поковки Н05.47.265.01-01 для 2023 - ЗапЧасти	КРО.00525_23	КРО.00525_23	1	3	3.00	1.00	100	0	340	37	5
2548	2023-10-05	0135-16	Підготовка рекомендацій	–	–	0	0	0.00	7.00	100	0	390	37	12
2549	2023-10-02	ПР0005	Разработка извещения	НЭМ.57010	Извещение	0	0	0.00	8.00	100	0	330	44	2
2550	2023-10-06	ПР0005	Проверка извещения	НЭМ.57015	Извещение	0	0	0.00	1.00	100	0	330	44	11
2551	2023-10-06	ВЗ0001	Повідомленя про зміну НЭМ.57015	Н18.24.31.01	Колесо рабоче	1	2	2.00	2.00	100	0	10	43	2
2552	2023-10-06	0438-33	Переклад технічних вимог, специфікаціі та складального креслення на муфту агрегату АПЭ 270-150-3	РН17.139.010.00	РН17.39.010.00 СБ, РН17.39.010.00 СБ Э (ТТ)	1	4	4.00	3.00	100	0	330	63	12
2553	2023-10-02	ПР0005	проведення інвентаризації, виписки по документам	інвентаризаційні документи	інвентаризаційні документи	1	20	20.00	6.00	100	0	1005	100	20
2554	2023-10-02	0906-1695	написання ТП Н06.35.33.00	Н06.35.33.00	Колесо робоче	1	2	2.00	1.00	100	2	1026	100	14
2555	2023-10-02	0135-16	узгодження КД РН05.053.124.00	–	–	0	0	0.00	0.25	100	0	390	100	26
2556	2023-10-02	0135-16	узгодження КД Н05.47.221.01	–	–	0	0	0.00	0.25	100	0	390	100	26
2557	2023-10-02	0135-16	узгодження КД Н05.47.109.00	–	–	0	0	0.00	0.25	100	0	390	100	26
2558	2023-10-02	2007	погодження відхилень	КРО_00493	Н06.43.30.50	1	2	2.00	0.25	100	0	1018	100	18
2559	2023-10-06	0135-16	оформлення с.з. на вивіз с.з. на іншу ділянку	С.з.-ВГМет-00190	С.з.-ВГМет-00190	1	1	1.00	1.00	100	0	1021	100	14
2560	2023-10-02	ПР0003	Актуалізація нормативної бази і переклад ТУ на Українську мову	НЕМ.57013	Агрегати електронасосні АЦНА 4000-95/8-2 Н05.207.000.00 ТУ	1	6	1.50	8.00	25	0	250	30	2
2561	2023-10-06	0060-39	опрацювання с.з.-ВГК-00778	–	–	0	0	0.00	0.25	100	0	390	100	26
2562	2023-10-06	2007	погодження відхилень	КРО_00516	Н06.17.30.50	1	2	2.00	0.25	100	0	1018	100	18
2563	2023-10-06	2007	погодження відхилень	КРО_00517	Н06.201.120.12-50	1	2	2.00	0.25	100	0	1018	100	18
2564	2023-10-06	2007	погодження відхилень	КРО_00518	Н06.201.120.12-50	1	2	2.00	0.25	100	0	1018	100	18
2565	2023-10-06	0674-65	формування звітів по запиту ВОПтЗ	СВТ терм.роб. ц.3,5,11	СВТ терм.роб. ц.3,5,11	1	13	13.00	2.00	100	0	1036	100	14
2566	2023-10-06	0906-1691	формування звітів по запиту ВОПтЗ	СВТ терм.роб. ц.3,5,11	СВТ терм.роб. ц.3,5,11	1	4	4.00	1.50	100	0	1036	100	14
2567	2023-10-06	2007	Аналіз мех.вл. плавок ВЧ на нових матеріалах	–	–	0	0	0.00	0.50	100	0	390	100	28
2568	2023-10-06	ПР0003	написання с.з. про відсортування Валів 40Х,40ХФА круг 160	С.з.-ВГМет-00196	С.з.-ВГМет-00196	1	1	1.00	2.00	100	0	1021	100	14
2569	2023-10-05	0135-16	Розробка креслення кришки напірної РН05.053.107.00 СБ	–	–	0	0	0.00	8.00	75	0	20	67	1
2570	2023-10-03	ПР0003	Актуалізація нормативної бази і переклад ТУ на Українську мову	НЕМ.57013	Агрегати електронасосні АЦНА 4000-95/8-2 Н05.207.000.00 ТУ	1	6	1.50	8.00	25	0	250	30	2
2571	2023-10-05	ПР0003	Актуалізація нормативної бази і переклад ТУ на Українську мову	НЕМ.57013	Агрегати електронасосні АЦНА 4000-95/8-2 Н05.207.000.00 ТУ	1	6	1.50	8.00	25	0	250	30	2
2572	2023-10-06	ПР0003	Актуалізація нормативної бази і переклад ТУ на Українську мову	НЕМ.57013	Агрегати електронасосні АЦНА 4000-95/8-2 Н05.207.000.00 ТУ	1	6	1.50	8.00	25	0	250	30	2
2573	2023-10-02	0438-33	Розробка супровідної документації для перекладу	–	–	0	0	0.00	8.00	20	0	20	40	1
2574	2023-10-04	ВЗ0001	контроль за дотриманням тех.дисципліни насосу D600-720	–	–акт	1	1	1.00	2.00	100	0	1040	102	16
2575	2023-10-03	0438-33	Розробка супровідної документації на переклад	ПС, РЭ, СП	–	0	0	0.00	8.00	20	0	330	40	1
2576	2023-10-05	ВЗ0001	оформлення акту контроля за дотриманням тех.дисципліни насосу D600-720	–	–акт	1	1	1.00	1.50	100	0	1040	102	16
2577	2023-10-04	0438-33	Розробка супровідної документації на переклад	–	–	0	0	0.00	8.00	20	0	20	40	1
2578	2023-10-05	0438-33	Перевірка супровідної документації (Д3)	–	–	0	0	0.00	5.00	100	0	390	40	11
2579	2023-10-05	РЗ0001	проработка листа узгодження	–	–	0	0	0.00	1.50	100	0	330	40	4
2580	2023-10-04	0393-72	оформлення відомості трудозатрат для ВОПтЗ	Н18.216.00.00 СВТ	ведомость	1	3	3.00	1.00	100	0	1036	102	14
2581	2023-10-04	ВЗ0001	опрацювання отчетов о результатах синхронизации данных, отчетов об интеграции з/ч , узлы без сп	–	–	0	0	0.00	1.00	100	0	390	102	28
2582	2023-10-05	ПР0005	оформлення відпусток	–	–	0	0	0.00	1.50	100	0	370	40	12
2583	2023-10-05	2015	опрацювання внесеного составу в систему гр.2015	–	–	0	0	0.00	0.25	100	0	390	102	28
2584	2023-10-06	ПР0005	Розробка табелів	–	–	0	0	0.00	6.00	100	0	80	40	12
2585	2023-10-05	2023	опрацювання внесеного составу в систему гр.2023	–	–	0	0	0.00	1.00	100	0	390	102	28
2586	2023-10-06	ВЗ0001	оформлення наказів на роботу з 02.10 по 06.10	–	–	0	0	0.00	2.00	100	0	370	40	12
2587	2023-10-05	2023	направлення службової записки ВМТО	–сл-ОГМет-00192 от 04.10.23	–службова записка	1	1	1.00	1.00	100	0	1021	102	14
2588	2023-10-06	0060-40	орпацювання составу	–МП7-766	–ф6	1	1	1.00	1.00	100	0	1035	102	26
2589	2023-10-05	786Г-137	орпацювання відступу	КРО.00513_23	–карточка відхилень	0	0	0.00	0.25	100	0	1018	102	18
2590	2023-10-06	0060-40	орпацювання составу	сл-ОГМет-00195 від 06.10.23	–службова записка	1	1	1.00	1.00	100	0	1021	102	26
